customer_id,age,tenure_months,contract_type,internet_service,payment_method,monthly_charges,total_charges,tech_support,online_security,paperless_billing,num_support_calls,satisfaction_score,churn
287,53,6,Month-to-month,DSL,Credit card,100.18,553.52,Yes,Yes,Yes,2,3.0,No
288,36,52,Month-to-month,DSL,Credit card,39.52,2099.12,Yes,Yes,Yes,1,2.3,No
289,43,9,Two year,DSL,Mailed check,93.57,822.2,No,No,Yes,3,3.6,No
290,20,38,One year,Fiber optic,Bank transfer,75.75,2792.4,No,No,No,2,3.8,No
291,36,57,Month-to-month,DSL,Credit card,124.1,7073.22,Yes,Yes,Yes,0,1.0,No
292,37,34,One year,Fiber optic,Electronic check,60.77,2111.68,Yes,No,Yes,3,4.5,No
293,49,58,Month-to-month,No,Credit card,28.51,1618.72,No,No,No,5,5.0,No
294,24,21,Month-to-month,Fiber optic,Credit card,26.51,559.23,No,No,Yes,2,4.3,No
295,69,8,Two year,Fiber optic,Credit card,75.8,567.82,No,No,Yes,2,1.9,No
296,58,7,Month-to-month,DSL,Mailed check,84.91,596.94,Yes,No,No,1,3.4,No
297,50,57,One year,DSL,Bank transfer,65.64,3681.5,Yes,No,No,1,4.1,No
298,57,21,Month-to-month,Fiber optic,Electronic check,121.31,2593.71,No,Yes,No,0,3.8,No
299,56,39,Month-to-month,DSL,Bank transfer,104.81,4037.08,No,No,No,2,1.8,Yes
300,35,27,One year,Fiber optic,Mailed check,91.33,2468.15,Yes,Yes,Yes,0,4.3,No
301,57,45,One year,No,Credit card,97.5,4495.19,No,No,Yes,1,3.7,No
302,18,68,Two year,Fiber optic,Credit card,118.06,7966.4,Yes,No,Yes,0,2.6,Yes
303,28,51,One year,Fiber optic,Bank transfer,97.07,4927.83,No,Yes,Yes,1,2.5,No
304,45,10,Month-to-month,Fiber optic,Credit card,45.07,502.45,No,Yes,No,0,4.2,No
305,74,21,Two year,DSL,Bank transfer,69.83,1452.77,Yes,No,Yes,1,3.4,No
306,42,46,One year,Fiber optic,Bank transfer,33.38,1537.71,Yes,No,No,3,3.8,No
307,67,12,Month-to-month,DSL,Electronic check,132.62,1603.12,No,Yes,No,1,3.4,No
308,40,44,Two year,Fiber optic,Credit card,44.51,1856.49,Yes,No,No,2,1.0,Yes
309,48,68,Month-to-month,Fiber optic,Mailed check,96.03,6563.75,Yes,No,Yes,1,3.2,Yes
310,47,21,Month-to-month,No,Credit card,22.23,420.76,Yes,No,No,3,3.7,No
311,59,66,Month-to-month,Fiber optic,Credit card,57.9,3770.83,No,No,No,1,3.3,Yes
312,52,34,One year,Fiber optic,Bank transfer,135.83,4564.32,No,Yes,Yes,0,4.4,No
313,24,31,Month-to-month,DSL,Mailed check,122.22,3875.14,Yes,No,Yes,2,3.1,No
314,33,37,Month-to-month,Fiber optic,Electronic check,27.56,976.39,No,Yes,Yes,1,4.5,Yes
315,43,57,Month-to-month,No,Credit card,90.34,5180.42,No,No,Yes,2,3.3,No
316,65,39,Month-to-month,Fiber optic,Electronic check,66.85,2597.78,No,No,No,0,3.5,No
317,74,20,Month-to-month,DSL,Electronic check,33.24,596.78,No,No,Yes,2,5.0,No
318,69,48,Month-to-month,DSL,Electronic check,125.47,6057.57,No,No,Yes,2,4.3,No
319,66,38,Month-to-month,Fiber optic,Electronic check,132.44,5002.13,Yes,Yes,Yes,2,3.9,No
320,19,60,Month-to-month,Fiber optic,Electronic check,83.12,5001.81,Yes,No,No,1,2.0,No
321,18,9,Two year,Fiber optic,Mailed check,40.64,342.93,Yes,Yes,Yes,0,1.0,No
322,65,39,Month-to-month,Fiber optic,Electronic check,71.63,2794.42,No,No,Yes,0,1.8,No
323,29,57,Month-to-month,DSL,Bank transfer,19.39,1122.18,Yes,Yes,No,2,5.0,No
324,22,44,Month-to-month,No,Credit card,109.85,4830.22,No,Yes,Yes,1,4.0,No
325,54,16,Month-to-month,Fiber optic,Credit card,136.94,2156.0,No,No,No,3,2.1,No
326,49,67,Month-to-month,Fiber optic,Credit card,17.12,1199.05,No,No,Yes,2,2.5,No
327,72,9,Two year,Fiber optic,Bank transfer,103.4,855.1,No,No,Yes,1,2.3,No
328,26,61,One year,Fiber optic,Mailed check,27.01,1736.16,Yes,Yes,Yes,2,2.1,Yes
329,58,31,One year,No,Credit card,46.24,1422.18,Yes,No,No,0,2.6,No
330,52,71,Month-to-month,Fiber optic,Bank transfer,87.27,6204.78,Yes,Yes,Yes,3,2.0,No
331,36,41,One year,No,Credit card,58.19,2336.04,Yes,Yes,Yes,1,3.3,No
332,65,44,Month-to-month,No,Mailed check,15.79,692.46,Yes,No,No,2,2.4,No
333,33,20,Month-to-month,DSL,Mailed check,147.67,2996.2,No,No,Yes,0,1.0,No
334,20,26,One year,Fiber optic,Bank transfer,38.11,985.79,No,No,Yes,1,1.6,Yes
335,37,29,Month-to-month,Fiber optic,Electronic check,86.19,2566.53,No,No,Yes,3,4.7,Yes
336,41,0,Month-to-month,DSL,Bank transfer,84.61,0.0,No,Yes,Yes,3,1.7,No
337,71,8,One year,Fiber optic,Bank transfer,143.18,1128.31,No,Yes,No,2,3.1,No
338,73,2,Month-to-month,Fiber optic,Credit card,119.03,275.53,No,Yes,No,0,1.5,No
339,50,52,Month-to-month,No,Electronic check,90.03,4692.74,No,No,No,3,2.7,No
340,41,41,Two year,No,Electronic check,114.41,4712.13,Yes,No,No,1,2.8,No
341,69,18,Two year,DSL,Credit card,129.28,2365.38,Yes,Yes,Yes,1,2.7,No
342,28,5,One year,Fiber optic,Credit card,58.66,304.63,Yes,No,Yes,0,4.2,No
343,66,6,Month-to-month,DSL,Bank transfer,31.36,225.9,No,Yes,No,0,3.9,No
344,25,42,Month-to-month,Fiber optic,Bank transfer,124.51,5190.18,Yes,Yes,Yes,1,3.8,No
345,53,35,Month-to-month,No,Mailed check,40.83,1444.95,No,No,Yes,3,2.9,No
346,55,67,One year,Fiber optic,Electronic check,61.06,4055.2,No,No,Yes,5,1.7,Yes
347,57,38,Month-to-month,No,Mailed check,133.98,5011.37,No,Yes,No,1,4.8,No
348,37,42,One year,DSL,Credit card,104.79,4435.36,Yes,No,Yes,1,1.7,No
349,52,36,Month-to-month,Fiber optic,Bank transfer,26.74,859.08,No,Yes,Yes,1,3.5,Yes
350,65,27,Two year,Fiber optic,Mailed check,47.85,1334.43,Yes,No,No,2,3.8,No
351,42,49,Month-to-month,DSL,Credit card,35.97,1755.4,Yes,Yes,Yes,2,4.1,No
352,52,38,Month-to-month,DSL,Electronic check,19.29,690.21,No,No,Yes,2,2.1,No
353,42,1,Month-to-month,DSL,Electronic check,44.28,63.71,No,No,Yes,1,3.6,No
354,46,36,One year,No,Bank transfer,102.43,3645.56,No,No,Yes,3,1.4,Yes
355,35,65,Month-to-month,No,Credit card,16.88,1144.04,No,Yes,Yes,2,3.2,No
356,63,18,Month-to-month,Fiber optic,Electronic check,144.93,2604.5,Yes,Yes,Yes,0,3.2,Yes
357,35,68,Month-to-month,No,Credit card,46.53,3138.38,No,No,No,2,1.8,No
358,19,43,One year,Fiber optic,Credit card,54.4,2315.7,Yes,No,Yes,3,3.3,No
359,71,12,One year,DSL,Bank transfer,19.7,204.59,No,No,No,1,2.1,No
360,52,21,Month-to-month,Fiber optic,Credit card,24.4,532.35,No,Yes,Yes,3,5.0,No
361,33,6,Month-to-month,DSL,Bank transfer,149.83,864.6,No,No,Yes,1,3.8,Yes
362,58,1,One year,No,Electronic check,60.12,14.67,No,Yes,Yes,5,4.3,Yes
363,53,61,Two year,No,Mailed check,106.76,6458.69,No,Yes,Yes,1,3.9,Yes
364,50,4,Month-to-month,DSL,Mailed check,116.38,421.48,No,No,Yes,1,2.1,No
365,21,19,One year,Fiber optic,Mailed check,81.63,1487.47,Yes,No,No,4,4.4,No
366,50,53,One year,Fiber optic,Mailed check,77.46,4060.4,Yes,No,Yes,2,3.7,No
367,31,62,Month-to-month,No,Credit card,60.35,3812.72,No,Yes,Yes,1,3.7,No
368,38,35,One year,Fiber optic,Bank transfer,109.76,3913.45,Yes,No,No,2,3.5,No
369,65,15,One year,DSL,Credit card,85.93,1346.79,Yes,Yes,No,3,1.5,Yes
370,37,56,Month-to-month,DSL,Mailed check,72.63,4064.64,Yes,Yes,Yes,1,2.9,No
371,73,63,Month-to-month,Fiber optic,Mailed check,35.48,2238.36,No,Yes,Yes,0,3.3,Yes
372,25,9,Month-to-month,Fiber optic,Electronic check,105.13,906.15,Yes,No,Yes,2,2.0,Yes
373,24,50,Month-to-month,No,Credit card,73.99,3657.81,Yes,Yes,Yes,0,1.0,No
374,20,26,Month-to-month,No,Electronic check,29.08,749.88,No,Yes,Yes,0,3.8,No
375,34,6,Month-to-month,No,Electronic check,61.3,303.37,No,No,No,2,2.8,No
376,50,40,One year,DSL,Bank transfer,21.16,867.63,No,Yes,Yes,1,2.8,No
377,65,12,Month-to-month,Fiber optic,Electronic check,31.64,481.22,No,No,No,3,4.3,No
378,29,65,Two year,DSL,Bank transfer,149.13,9664.03,Yes,No,No,3,5.0,No
379,68,2,Month-to-month,DSL,Electronic check,121.84,213.33,No,No,Yes,2,3.6,Yes
380,39,10,Month-to-month,DSL,Credit card,148.35,1395.71,No,No,Yes,1,3.1,No
381,72,4,Two year,Fiber optic,Mailed check,141.97,568.59,No,No,Yes,1,2.7,No
382,39,59,One year,DSL,Credit card,144.3,8531.18,Yes,No,Yes,2,2.7,No
383,63,1,Two year,Fiber optic,Mailed check,79.63,70.87,Yes,No,No,2,3.6,No
384,47,63,Month-to-month,No,Bank transfer,106.41,6707.12,No,No,Yes,2,3.6,Yes
385,55,12,Month-to-month,DSL,Bank transfer,16.67,279.87,No,Yes,No,2,4.0,Yes
386,55,53,One year,Fiber optic,Bank transfer,66.28,3470.81,Yes,No,Yes,1,5.0,No
387,62,11,Month-to-month,No,Mailed check,106.18,1151.93,No,No,No,2,3.4,Yes
388,68,17,One year,DSL,Bank transfer,35.78,606.57,Yes,No,Yes,0,2.7,No
389,71,17,Month-to-month,DSL,Electronic check,135.84,2325.08,Yes,Yes,No,1,1.9,Yes
390,25,16,One year,Fiber optic,Mailed check,29.47,452.1,No,No,Yes,1,1.4,No
391,44,38,Month-to-month,DSL,Electronic check,128.12,4888.47,No,No,No,1,3.8,Yes
392,44,12,One year,No,Mailed check,98.06,1203.21,No,No,Yes,2,4.1,No
393,51,44,One year,Fiber optic,Mailed check,131.07,5806.27,No,No,No,0,1.6,No
394,38,18,Month-to-month,Fiber optic,Electronic check,45.23,794.85,No,No,No,1,3.0,Yes
395,47,18,Month-to-month,No,Credit card,101.04,1829.89,No,No,No,3,3.7,No
396,50,20,One year,Fiber optic,Bank transfer,45.09,943.41,No,No,Yes,6,3.8,No
397,45,23,Month-to-month,DSL,Electronic check,50.29,1083.08,No,No,No,2,2.0,No
398,64,29,Two year,No,Mailed check,30.33,782.56,Yes,Yes,No,2,3.3,No
399,50,47,Month-to-month,Fiber optic,Mailed check,130.33,6117.11,No,No,No,2,4.0,No
400,22,34,Month-to-month,DSL,Bank transfer,123.29,4222.92,No,No,Yes,2,2.6,No
401,65,58,Two year,DSL,Electronic check,53.01,3060.83,Yes,Yes,Yes,1,2.7,No
402,36,16,Two year,Fiber optic,Mailed check,39.26,596.81,No,Yes,Yes,1,2.4,No
403,21,47,Month-to-month,No,Mailed check,122.78,5806.63,No,No,Yes,1,2.7,No
404,52,54,Two year,Fiber optic,Credit card,77.57,4126.49,No,No,No,0,2.1,No
405,66,8,Two year,Fiber optic,Mailed check,59.27,481.86,Yes,Yes,No,1,1.6,Yes
406,34,13,One year,Fiber optic,Bank transfer,106.99,1370.32,No,No,Yes,5,2.1,Yes
407,61,25,Month-to-month,DSL,Mailed check,66.97,1798.68,Yes,Yes,Yes,2,2.6,No
408,45,51,Two year,DSL,Mailed check,113.29,5743.57,Yes,No,Yes,1,2.4,No
409,47,43,One year,Fiber optic,Mailed check,43.26,1918.1,No,Yes,Yes,2,4.4,No
410,46,10,One year,Fiber optic,Bank transfer,91.68,836.76,Yes,No,No,2,1.7,Yes
411,63,50,Month-to-month,Fiber optic,Electronic check,133.11,6699.35,No,No,No,0,2.8,Yes
412,70,41,Month-to-month,Fiber optic,Bank transfer,124.54,5131.3,No,No,No,1,2.4,Yes
413,23,61,One year,Fiber optic,Bank transfer,142.38,8705.15,Yes,No,Yes,2,3.7,No
414,52,34,Two year,DSL,Bank transfer,17.85,568.23,Yes,No,Yes,1,1.0,No
415,58,63,Month-to-month,No,Bank transfer,140.35,8937.34,No,Yes,No,0,4.8,No
416,54,17,Month-to-month,No,Electronic check,47.46,792.85,Yes,No,Yes,0,3.1,No
417,41,13,Two year,Fiber optic,Mailed check,142.5,1883.37,No,No,Yes,2,3.2,No
418,46,48,Two year,No,Credit card,49.45,2368.62,Yes,No,No,2,2.4,No
419,66,68,Two year,Fiber optic,Mailed check,40.27,2697.33,No,No,No,2,4.3,Yes
420,63,16,One year,DSL,Electronic check,99.74,1603.33,Yes,Yes,No,1,2.9,No
421,70,20,One year,DSL,Credit card,113.1,2302.06,Yes,No,Yes,2,2.6,No
422,48,13,One year,DSL,Bank transfer,144.88,1863.9,No,No,No,4,3.9,No
423,52,2,One year,DSL,Electronic check,55.66,201.23,No,No,Yes,2,4.0,No
424,50,30,One year,Fiber optic,Mailed check,76.03,2225.46,No,No,No,2,3.1,No
425,69,46,Two year,DSL,Credit card,96.64,4414.09,No,No,Yes,1,3.7,No
426,38,43,Month-to-month,Fiber optic,Bank transfer,126.21,5414.35,Yes,No,No,0,2.8,No
427,49,16,One year,No,Credit card,120.51,1882.65,No,Yes,No,1,2.6,No
428,40,55,Month-to-month,Fiber optic,Mailed check,142.41,7834.69,No,No,No,1,2.2,No
429,50,26,Month-to-month,Fiber optic,Credit card,88.17,2336.73,Yes,No,Yes,2,2.4,No
430,20,70,One year,Fiber optic,Electronic check,125.93,8759.18,No,Yes,Yes,0,3.7,No
431,35,68,One year,Fiber optic,Credit card,123.46,8356.25,Yes,No,Yes,1,5.0,Yes
432,42,1,Two year,DSL,Electronic check,42.94,49.1,Yes,No,Yes,2,3.3,No
433,59,61,Month-to-month,No,Mailed check,61.48,3731.89,Yes,No,Yes,2,2.2,No
434,48,5,Month-to-month,Fiber optic,Credit card,41.98,138.0,Yes,No,No,0,2.2,Yes
435,71,64,One year,Fiber optic,Bank transfer,20.7,1405.2,Yes,Yes,No,1,3.1,No
436,20,17,Two year,DSL,Bank transfer,129.78,2116.68,No,Yes,No,2,3.0,No
437,57,54,Month-to-month,No,Credit card,136.76,7320.58,No,No,No,1,2.8,No
438,63,66,Month-to-month,Fiber optic,Electronic check,71.83,4784.59,No,Yes,Yes,1,2.6,No
439,41,56,Two year,No,Credit card,64.26,3585.1,Yes,Yes,Yes,2,2.7,No
440,67,18,Month-to-month,Fiber optic,Bank transfer,78.55,1504.32,Yes,No,No,1,5.0,No
441,49,10,Month-to-month,Fiber optic,Electronic check,99.84,1046.09,No,Yes,Yes,0,4.5,Yes
442,64,54,Month-to-month,Fiber optic,Bank transfer,148.28,7940.54,Yes,No,No,4,4.9,No
443,39,36,Month-to-month,Fiber optic,Credit card,132.67,4795.36,Yes,Yes,Yes,1,1.3,No
444,40,3,Month-to-month,DSL,Bank transfer,36.94,81.06,Yes,Yes,No,2,2.7,No
445,19,12,One year,DSL,Electronic check,133.41,1601.32,Yes,No,Yes,5,3.0,No
446,44,69,Month-to-month,Fiber optic,Bank transfer,80.45,5515.45,No,Yes,Yes,2,3.3,No
447,59,57,Month-to-month,Fiber optic,Mailed check,123.69,7069.94,No,No,Yes,2,2.8,Yes
448,19,1,Month-to-month,DSL,Bank transfer,129.09,146.16,No,No,Yes,3,4.1,No
449,43,59,One year,Fiber optic,Electronic check,66.06,3966.39,No,No,Yes,2,2.1,No
450,34,31,Month-to-month,DSL,Bank transfer,18.79,667.99,Yes,Yes,No,2,2.9,No
451,57,62,Two year,Fiber optic,Mailed check,64.25,3860.73,Yes,Yes,Yes,2,4.7,No
452,50,59,Month-to-month,Fiber optic,Credit card,19.05,1173.9,Yes,No,Yes,1,3.1,No
453,26,25,Month-to-month,DSL,Credit card,84.39,2192.4,No,No,Yes,0,5.0,No
454,60,21,Month-to-month,DSL,Credit card,143.14,3013.55,Yes,Yes,Yes,0,2.9,No
455,71,3,Month-to-month,No,Mailed check,134.49,400.64,Yes,Yes,No,0,4.3,Yes
456,65,15,One year,No,Electronic check,66.77,1075.42,Yes,Yes,Yes,3,1.4,No
457,56,62,Two year,No,Bank transfer,117.14,7222.27,No,No,No,1,1.3,Yes
458,46,41,Two year,No,Mailed check,113.68,4669.76,Yes,No,No,1,3.7,Yes
459,59,32,One year,Fiber optic,Electronic check,92.99,3042.34,Yes,Yes,Yes,4,2.3,No
460,72,12,One year,No,Bank transfer,110.11,1340.72,No,Yes,No,0,2.7,Yes
461,43,45,Month-to-month,Fiber optic,Electronic check,136.95,6143.15,Yes,No,Yes,2,2.1,No
462,52,12,Two year,DSL,Electronic check,52.97,640.65,No,No,Yes,3,4.0,No
463,67,32,Month-to-month,No,Electronic check,38.72,1243.17,No,No,Yes,3,2.4,Yes
464,42,13,Month-to-month,DSL,Electronic check,58.43,794.71,No,Yes,Yes,1,3.8,No
465,41,7,Month-to-month,No,Electronic check,97.49,673.3,No,No,No,1,4.0,Yes
466,30,45,Month-to-month,Fiber optic,Mailed check,80.14,3562.96,No,No,Yes,2,4.5,No
467,24,0,Month-to-month,DSL,Mailed check,105.76,0.0,Yes,No,Yes,1,5.0,No
468,74,58,One year,No,Electronic check,75.17,4387.57,No,No,No,0,2.4,No
469,53,59,One year,DSL,Mailed check,102.91,6085.84,No,No,Yes,1,5.0,No
470,62,48,Month-to-month,No,Credit card,26.97,1198.18,No,No,No,2,5.0,No
471,37,60,Month-to-month,Fiber optic,Bank transfer,73.59,4520.53,Yes,No,No,0,2.3,No
472,18,22,One year,DSL,Bank transfer,102.16,2264.04,No,Yes,Yes,0,1.2,No
473,25,4,Month-to-month,No,Credit card,54.32,226.98,No,Yes,Yes,0,3.6,No
474,63,49,Month-to-month,Fiber optic,Mailed check,58.61,2874.89,No,No,Yes,0,4.4,Yes
475,33,35,One year,DSL,Electronic check,17.74,634.69,Yes,Yes,No,1,3.3,No
476,31,19,Month-to-month,Fiber optic,Credit card,121.2,2278.72,No,No,No,1,4.0,Yes
477,29,42,Month-to-month,DSL,Electronic check,80.55,3446.34,No,No,Yes,4,3.6,No
478,68,7,One year,Fiber optic,Mailed check,37.49,260.49,No,No,Yes,0,4.6,Yes
479,40,40,Month-to-month,Fiber optic,Mailed check,100.09,3992.46,Yes,No,Yes,2,1.1,Yes
480,32,24,Month-to-month,Fiber optic,Mailed check,31.13,736.32,Yes,Yes,No,0,2.3,No
481,45,6,Month-to-month,Fiber optic,Credit card,77.77,400.5,Yes,No,Yes,2,3.9,Yes
482,51,60,One year,Fiber optic,Electronic check,33.19,1965.8,No,Yes,Yes,0,4.5,No
483,19,32,Month-to-month,Fiber optic,Electronic check,106.34,3387.12,No,No,No,0,3.5,No
484,49,68,Month-to-month,Fiber optic,Credit card,40.53,2750.29,Yes,Yes,Yes,1,3.6,No
485,40,37,Two year,No,Bank transfer,143.77,5293.99,No,No,Yes,0,1.0,No
486,39,11,One year,Fiber optic,Credit card,96.22,992.88,No,Yes,Yes,1,1.0,No
487,68,43,Month-to-month,DSL,Electronic check,17.99,856.2,No,No,No,2,3.5,No
488,42,52,Month-to-month,Fiber optic,Mailed check,71.67,3668.99,Yes,Yes,Yes,1,2.1,No
489,39,13,Month-to-month,No,Credit card,36.66,473.73,Yes,Yes,No,3,2.9,Yes
490,39,70,Two year,DSL,Electronic check,96.7,6749.1,No,No,Yes,0,5.0,No
491,66,51,Month-to-month,DSL,Credit card,118.3,5989.96,Yes,Yes,Yes,1,3.2,No
492,69,51,Two year,Fiber optic,Bank transfer,56.64,2896.71,Yes,No,Yes,2,3.5,No
493,59,45,Month-to-month,DSL,Mailed check,106.2,4720.17,No,Yes,No,3,3.6,No
494,23,40,Month-to-month,DSL,Mailed check,132.62,5256.88,No,No,No,1,1.0,Yes
495,32,1,One year,Fiber optic,Bank transfer,137.22,199.38,Yes,No,Yes,1,4.5,Yes
496,71,48,Month-to-month,Fiber optic,Credit card,31.59,1535.38,No,No,Yes,3,3.7,Yes
497,60,27,Month-to-month,Fiber optic,Bank transfer,62.93,1762.4,No,No,No,1,4.2,No
498,54,31,One year,DSL,Credit card,51.86,1600.55,Yes,No,Yes,2,2.7,No
499,50,21,One year,Fiber optic,Mailed check,92.03,1915.65,No,Yes,No,0,3.6,No
500,25,41,Month-to-month,DSL,Electronic check,125.18,5096.09,No,Yes,No,2,2.3,Yes
501,70,28,Month-to-month,Fiber optic,Mailed check,101.93,2814.72,No,No,No,1,3.5,Yes
502,61,67,Month-to-month,Fiber optic,Mailed check,147.71,9833.6,No,No,Yes,3,5.0,No
503,61,32,Two year,No,Mailed check,20.33,609.55,Yes,Yes,No,0,2.5,No
504,22,45,Month-to-month,No,Credit card,41.87,1872.63,Yes,Yes,Yes,4,4.2,Yes
505,56,8,One year,Fiber optic,Mailed check,129.93,1138.88,Yes,No,Yes,1,2.0,No
506,21,37,Month-to-month,No,Electronic check,68.01,2494.86,No,Yes,No,1,2.5,No
507,23,25,Month-to-month,Fiber optic,Credit card,120.14,3029.82,No,No,Yes,4,3.0,No
508,62,42,Two year,DSL,Bank transfer,146.18,6102.61,Yes,Yes,Yes,2,1.5,No
509,49,52,Two year,DSL,Mailed check,94.68,4967.45,Yes,No,Yes,1,2.9,No
510,69,26,One year,Fiber optic,Bank transfer,104.91,2698.59,No,No,Yes,1,2.5,No
511,47,10,Month-to-month,Fiber optic,Credit card,66.91,703.89,No,Yes,No,2,2.0,No
512,64,25,Month-to-month,Fiber optic,Mailed check,136.39,3334.55,Yes,No,No,0,3.7,No
513,52,56,Month-to-month,No,Bank transfer,105.49,5895.09,Yes,No,No,0,2.8,No
514,72,0,One year,No,Credit card,96.54,0.0,No,Yes,Yes,1,4.6,No
515,57,10,Two year,Fiber optic,Credit card,18.73,120.29,No,No,Yes,0,5.0,No
516,69,29,Two year,DSL,Mailed check,81.77,2406.63,No,Yes,No,2,3.9,No
517,33,3,Two year,Fiber optic,Credit card,149.34,394.53,Yes,No,Yes,3,3.5,No
518,30,71,Month-to-month,Fiber optic,Bank transfer,75.65,5442.99,No,No,Yes,1,3.2,No
519,67,32,Month-to-month,DSL,Credit card,144.2,4639.28,Yes,No,Yes,0,4.1,Yes
520,59,32,Month-to-month,DSL,Bank transfer,147.49,4747.15,Yes,Yes,Yes,3,4.9,No
521,47,65,One year,DSL,Mailed check,102.26,6681.37,Yes,Yes,No,2,3.2,Yes
522,36,3,One year,DSL,Credit card,55.51,211.35,No,No,Yes,3,3.5,No
523,34,50,One year,Fiber optic,Electronic check,41.39,2045.91,No,No,No,2,4.0,No
524,73,26,Month-to-month,Fiber optic,Electronic check,88.73,2235.82,Yes,No,Yes,3,2.3,Yes
525,36,32,Month-to-month,No,Credit card,29.17,979.02,No,No,Yes,1,2.2,No
526,45,31,Month-to-month,No,Electronic check,83.31,2571.87,No,No,Yes,0,2.5,No
527,72,66,Month-to-month,Fiber optic,Credit card,103.79,6753.76,Yes,No,Yes,1,1.0,No
528,43,27,One year,Fiber optic,Electronic check,74.26,1973.67,No,No,No,3,3.2,No
529,54,56,Month-to-month,Fiber optic,Mailed check,35.31,1944.69,No,Yes,Yes,2,4.6,No
530,43,18,Two year,DSL,Mailed check,123.75,2241.69,No,Yes,Yes,1,4.6,No
531,70,30,Month-to-month,DSL,Electronic check,88.05,2658.54,Yes,No,Yes,1,1.0,No
532,40,52,One year,DSL,Bank transfer,51.5,2655.3,Yes,No,Yes,0,3.0,No
533,26,31,Two year,DSL,Credit card,17.12,514.49,No,Yes,No,1,3.1,No
534,29,8,Two year,DSL,Bank transfer,88.47,764.96,No,No,No,2,1.0,Yes
535,70,50,Two year,Fiber optic,Credit card,118.58,5935.02,Yes,Yes,Yes,2,5.0,No
536,18,22,Month-to-month,Fiber optic,Bank transfer,64.13,1441.7,No,Yes,No,0,2.1,No
537,18,24,Month-to-month,DSL,Mailed check,104.24,2573.6,No,Yes,No,1,3.9,Yes
538,64,45,Two year,Fiber optic,Electronic check,122.42,5557.63,Yes,No,Yes,1,1.0,No
539,51,43,Month-to-month,No,Electronic check,78.41,3309.64,Yes,No,Yes,1,2.9,No
540,49,65,One year,DSL,Bank transfer,51.47,3325.89,No,Yes,Yes,4,2.9,No
541,71,66,One year,DSL,Bank transfer,70.86,4615.52,Yes,No,No,2,2.5,Yes
542,65,27,Month-to-month,Fiber optic,Electronic check,117.76,3189.71,No,No,Yes,1,3.8,Yes
543,42,23,Two year,DSL,Bank transfer,44.48,982.16,No,No,Yes,2,1.1,Yes
544,57,55,Month-to-month,DSL,Electronic check,49.45,2732.45,No,Yes,No,0,4.4,No
545,62,49,Month-to-month,DSL,Mailed check,63.56,3100.23,No,No,No,2,4.1,No
546,70,2,One year,DSL,Mailed check,99.72,258.25,Yes,No,Yes,1,1.7,No
547,18,22,Month-to-month,DSL,Credit card,47.5,1092.5,No,No,No,2,4.1,No
548,33,33,Month-to-month,DSL,Bank transfer,81.83,2736.76,No,No,Yes,2,4.5,Yes
549,56,8,One year,Fiber optic,Electronic check,100.73,747.14,Yes,Yes,No,1,3.2,No
550,22,58,Two year,DSL,Mailed check,85.44,4966.37,No,No,No,1,2.4,No
551,39,65,Month-to-month,Fiber optic,Electronic check,15.91,991.66,No,No,No,1,2.6,No
552,46,21,One year,DSL,Electronic check,82.53,1751.78,No,No,Yes,1,3.6,No
553,72,34,Month-to-month,DSL,Electronic check,63.02,2134.55,No,No,No,3,3.3,No
554,20,30,Two year,DSL,Bank transfer,21.19,694.08,No,No,Yes,0,4.7,No
555,29,47,One year,DSL,Electronic check,138.55,6554.46,No,No,Yes,2,1.5,Yes
556,43,52,Month-to-month,Fiber optic,Credit card,102.67,5330.56,No,No,No,1,1.5,No
557,33,31,One year,Fiber optic,Mailed check,138.31,4325.12,Yes,Yes,Yes,3,3.4,No
558,68,11,Month-to-month,DSL,Electronic check,56.24,560.04,Yes,Yes,No,2,2.9,No
559,54,61,Two year,DSL,Credit card,139.76,8499.79,No,No,Yes,1,2.8,No
560,39,2,Month-to-month,Fiber optic,Electronic check,74.6,199.92,Yes,Yes,No,1,4.3,Yes
561,74,5,Two year,No,Electronic check,58.65,267.34,No,Yes,Yes,0,1.3,No
562,46,11,One year,Fiber optic,Credit card,128.62,1415.55,No,Yes,No,1,5.0,No
563,31,52,Month-to-month,DSL,Credit card,20.91,1038.31,Yes,No,No,0,1.9,No
564,45,19,Month-to-month,Fiber optic,Electronic check,113.77,2211.34,Yes,No,Yes,0,2.3,No
565,22,5,Month-to-month,No,Electronic check,131.7,679.86,Yes,No,Yes,0,2.4,No
566,64,13,Month-to-month,Fiber optic,Mailed check,132.63,1723.28,No,Yes,Yes,1,2.0,No
567,66,55,Month-to-month,DSL,Bank transfer,19.29,1063.96,No,Yes,Yes,2,3.7,Yes
568,47,40,Month-to-month,DSL,Mailed check,134.02,5311.16,Yes,No,No,2,1.4,Yes
569,63,48,Month-to-month,Fiber optic,Mailed check,111.56,5402.12,No,Yes,Yes,2,3.8,No
570,69,64,One year,DSL,Credit card,129.14,8323.51,Yes,No,Yes,0,4.5,No
571,22,30,Month-to-month,No,Electronic check,105.1,3156.81,No,No,Yes,2,3.3,No
572,29,27,Two year,Fiber optic,Electronic check,116.12,3095.74,Yes,No,No,3,3.1,No
573,33,11,Month-to-month,Fiber optic,Credit card,98.37,1015.03,No,No,Yes,0,2.9,No
574,43,15,Month-to-month,No,Bank transfer,78.55,1121.28,Yes,No,No,0,5.0,No
